x_center_lon,y_center_lat,x_min_lon,y_min_lat,x_max_lon,y_max_lat,scale,saliency
47.95833333333333, 13.958333333333332, 47.916666666666664, 13.916666666666666, 48.0, 14.0, 5, 5473
42.825, 11.675, 42.78333333333333, 11.633333333333333, 42.86666666666667, 11.716666666666667, 5, 5158
42.25833333333333, 13.525, 42.21666666666667, 13.483333333333334, 42.3, 13.566666666666666, 5, 5059
42.90833333333333, 11.691666666666666, 42.86666666666667, 11.65, 42.95, 11.733333333333334, 5, 4982
47.875, 13.891666666666666, 47.833333333333336, 13.85, 47.916666666666664, 13.933333333333334, 5, 4943
47.75833333333333, 13.841666666666667, 47.71666666666667, 13.8, 47.8, 13.883333333333333, 5, 4741
44.391666666666666, 10.475, 44.35, 10.433333333333334, 44.43333333333333, 10.516666666666666, 5, 4726
42.99166666666667, 11.691666666666666, 42.95, 11.65, 43.03333333333333, 11.733333333333334, 5, 4712
44.90833333333333, 10.475, 44.86666666666667, 10.433333333333334, 44.95, 10.516666666666666, 5, 4711
47.95833333333333, 13.875, 47.916666666666664, 13.833333333333334, 48.0, 13.916666666666666, 5, 4693
42.608333333333334, 11.525, 42.56666666666667, 11.483333333333334, 42.65, 11.566666666666666, 5, 4681
47.358333333333334, 13.708333333333332, 47.31666666666666, 13.666666666666666, 47.4, 13.75, 5, 4678
46.625, 13.508333333333333, 46.583333333333336, 13.466666666666667, 46.666666666666664, 13.55, 5, 4622
44.30833333333334, 10.508333333333333, 44.266666666666666, 10.466666666666667, 44.35, 10.55, 5, 4610
44.474999999999994, 10.475, 44.43333333333333, 10.433333333333334, 44.516666666666666, 10.516666666666666, 5, 4593
44.59166666666667, 10.458333333333334, 44.55, 10.416666666666668, 44.63333333333333, 10.5, 5, 4580
43.358333333333334, 12.108333333333334, 43.31666666666667, 12.066666666666666, 43.4, 12.15, 5, 4577
46.80833333333334, 13.541666666666668, 46.766666666666666, 13.5, 46.85, 13.583333333333334, 5, 4554
47.00833333333333, 13.625, 46.96666666666667, 13.583333333333334, 47.05, 13.666666666666666, 5, 4539
46.40833333333333, 10.758333333333333, 46.36666666666667, 10.716666666666667, 46.45, 10.8, 5, 4520
46.891666666666666, 13.591666666666667, 46.85, 13.55, 46.93333333333334, 13.633333333333333, 5, 4506
47.275, 13.691666666666666, 47.233333333333334, 13.65, 47.31666666666666, 13.733333333333334, 5, 4445
44.99166666666667, 10.525, 44.95, 10.483333333333334, 45.03333333333333, 10.566666666666666, 5, 4441
44.825, 10.491666666666667, 44.78333333333333, 10.45, 44.86666666666667, 10.533333333333333, 5, 4434
44.675, 10.475, 44.63333333333333, 10.433333333333334, 44.71666666666667, 10.516666666666666, 5, 4425
47.675, 13.808333333333334, 47.63333333333333, 13.766666666666666, 47.71666666666667, 13.85, 5, 4417
47.09166666666667, 13.641666666666666, 47.05, 13.6, 47.13333333333333, 13.683333333333334, 5, 4405
44.224999999999994, 10.575, 44.18333333333333, 10.533333333333333, 44.266666666666666, 10.616666666666667, 5, 4396
44.391666666666666, 12.758333333333333, 44.35, 12.716666666666667, 44.43333333333333, 12.8, 5, 4395
42.74166666666667, 11.608333333333334, 42.7, 11.566666666666666, 42.78333333333333, 11.65, 5, 4394
46.49166666666667, 10.775, 46.45, 10.733333333333334, 46.53333333333333, 10.816666666666666, 5, 4360
44.75833333333333, 12.841666666666667, 44.71666666666667, 12.8, 44.8, 12.883333333333333, 5, 4355
44.84166666666667, 10.341666666666667, 44.8, 10.3, 44.88333333333333, 10.383333333333333, 5, 4355
43.90833333333333, 10.825, 43.86666666666667, 10.783333333333333, 43.95, 10.866666666666667, 5, 4341
47.175, 13.658333333333333, 47.13333333333333, 13.616666666666667, 47.21666666666667, 13.7, 5, 4335
43.075, 11.691666666666666, 43.03333333333333, 11.65, 43.11666666666667, 11.733333333333334, 5, 4296
47.84166666666667, 13.808333333333334, 47.8, 13.766666666666666, 47.88333333333333, 13.85, 5, 4294
44.025, 10.725, 43.983333333333334, 10.683333333333334, 44.06666666666666, 10.766666666666666, 5, 4292
44.30833333333334, 12.725, 44.266666666666666, 12.683333333333334, 44.35, 12.766666666666666, 5, 4290
44.141666666666666, 10.641666666666666, 44.1, 10.6, 44.18333333333333, 10.683333333333334, 5, 4278
45.125, 10.591666666666667, 45.083333333333336, 10.55, 45.166666666666664, 10.633333333333333, 5, 4273
45.108333333333334, 10.441666666666666, 45.06666666666666, 10.4, 45.15, 10.483333333333334, 5, 4253
46.59166666666667, 10.808333333333334, 46.55, 10.766666666666666, 46.63333333333333, 10.85, 5, 4251
44.30833333333334, 12.808333333333334, 44.266666666666666, 12.766666666666666, 44.35, 12.85, 5, 4235
42.30833333333334, 13.408333333333333, 42.266666666666666, 13.366666666666667, 42.35, 13.45, 5, 4233
46.725, 13.525, 46.68333333333334, 13.483333333333334, 46.766666666666666, 13.566666666666666, 5, 4230
43.79166666666667, 10.941666666666666, 43.75, 10.9, 43.833333333333336, 10.983333333333334, 5, 4205
47.44166666666666, 13.758333333333333, 47.4, 13.716666666666667, 47.483333333333334, 13.8, 5, 4184
46.54166666666667, 13.491666666666667, 46.5, 13.45, 46.583333333333336, 13.533333333333333, 5, 4148
46.20833333333333, 10.725, 46.166666666666664, 10.683333333333334, 46.25, 10.766666666666666, 5, 4144
45.44166666666666, 13.225, 45.4, 13.183333333333334, 45.483333333333334, 13.266666666666666, 5, 4122
46.675, 10.841666666666667, 46.63333333333333, 10.8, 46.71666666666667, 10.883333333333333, 5, 4108
43.34166666666667, 12.191666666666666, 43.3, 12.15, 43.38333333333333, 12.233333333333334, 5, 4100
43.74166666666667, 11.025, 43.7, 10.983333333333334, 43.78333333333333, 11.066666666666666, 5, 4095
46.325, 10.808333333333334, 46.28333333333333, 10.766666666666666, 46.36666666666667, 10.85, 5, 4090
47.608333333333334, 13.725, 47.56666666666666, 13.683333333333334, 47.65, 13.766666666666666, 5, 4086
45.20833333333333, 10.641666666666666, 45.166666666666664, 10.6, 45.25, 10.683333333333334, 5, 4064
44.84166666666667, 12.858333333333334, 44.8, 12.816666666666666, 44.88333333333333, 12.9, 5, 4062
47.525, 11.125, 47.483333333333334, 11.083333333333332, 47.56666666666666, 11.166666666666668, 5, 4048
44.925, 10.341666666666667, 44.88333333333333, 10.3, 44.96666666666667, 10.383333333333333, 5, 4037
45.99166666666667, 10.708333333333334, 45.95, 10.666666666666668, 46.03333333333333, 10.75, 5, 4023
43.875, 10.908333333333333, 43.833333333333336, 10.866666666666667, 43.916666666666664, 10.95, 5, 4018
44.391666666666666, 12.841666666666667, 44.35, 12.8, 44.43333333333333, 12.883333333333333, 5, 4007
44.75833333333333, 12.925, 44.71666666666667, 12.883333333333333, 44.8, 12.966666666666667, 5, 3996
46.75833333333333, 10.875, 46.71666666666667, 10.833333333333332, 46.8, 10.916666666666668, 5, 3995
43.99166666666667, 10.808333333333334, 43.95, 10.766666666666666, 44.03333333333333, 10.85, 5, 3989
47.775, 13.991666666666667, 47.733333333333334, 13.95, 47.81666666666666, 14.033333333333333, 5, 3981
43.224999999999994, 12.708333333333332, 43.18333333333333, 12.666666666666666, 43.266666666666666, 12.75, 5, 3967
47.75833333333333, 13.758333333333333, 47.71666666666667, 13.716666666666667, 47.8, 13.8, 5, 3966
43.325, 12.025, 43.28333333333333, 11.983333333333334, 43.36666666666667, 12.066666666666666, 5, 3962
47.925, 13.791666666666668, 47.88333333333333, 13.75, 47.96666666666667, 13.833333333333334, 5, 3952
45.525, 10.641666666666666, 45.483333333333334, 10.6, 45.56666666666666, 10.683333333333334, 5, 3927
44.90833333333333, 10.558333333333334, 44.86666666666667, 10.516666666666666, 44.95, 10.6, 5, 3925
44.108333333333334, 10.725, 44.06666666666666, 10.683333333333334, 44.15, 10.766666666666666, 5, 3902
43.525000000000006, 12.775, 43.483333333333334, 12.733333333333334, 43.56666666666667, 12.816666666666666, 5, 3899
46.075, 10.841666666666667, 46.03333333333333, 10.8, 46.11666666666667, 10.883333333333333, 5, 3896
43.29166666666667, 12.991666666666667, 43.25, 12.95, 43.333333333333336, 13.033333333333333, 5, 3882
43.175, 12.808333333333334, 43.13333333333333, 12.766666666666666, 43.21666666666667, 12.85, 5, 3880
