x_center_lon,y_center_lat,x_min_lon,y_min_lat,x_max_lon,y_max_lat,scale,saliency
37.49166666666667, 18.925, 37.45, 18.883333333333333, 37.53333333333333, 18.96666666666667, 5, 5229
40.05833333333334, 16.041666666666664, 40.016666666666666, 16.0, 40.1, 16.083333333333332, 5, 5152
41.90833333333333, 16.875, 41.86666666666667, 16.833333333333332, 41.95, 16.916666666666668, 5, 5116
39.00833333333333, 22.525, 38.96666666666667, 22.483333333333334, 39.05, 22.566666666666666, 5, 5056
40.45833333333333, 19.925, 40.416666666666664, 19.883333333333333, 40.5, 19.96666666666667, 5, 5036
37.474999999999994, 19.008333333333333, 37.43333333333333, 18.96666666666667, 37.516666666666666, 19.05, 5, 5034
39.00833333333333, 22.441666666666666, 38.96666666666667, 22.4, 39.05, 22.483333333333334, 5, 4962
39.075, 21.458333333333336, 39.03333333333333, 21.416666666666668, 39.11666666666667, 21.5, 5, 4905
41.24166666666667, 22.858333333333334, 41.2, 22.816666666666666, 41.28333333333333, 22.9, 5, 4892
40.375, 19.975, 40.333333333333336, 19.933333333333334, 40.416666666666664, 20.016666666666666, 5, 4885
39.025, 21.65833333333333, 38.983333333333334, 21.616666666666667, 39.06666666666666, 21.7, 5, 4869
39.00833333333333, 22.358333333333334, 38.96666666666667, 22.316666666666666, 39.05, 22.4, 5, 4859
39.04166666666667, 21.575, 39.0, 21.53333333333333, 39.083333333333336, 21.616666666666667, 5, 4818
38.974999999999994, 22.608333333333334, 38.93333333333333, 22.566666666666666, 39.016666666666666, 22.65, 5, 4806
37.45833333333333, 19.09166666666667, 37.416666666666664, 19.05, 37.5, 19.133333333333333, 5, 4757
40.19166666666666, 20.09166666666667, 40.15, 20.05, 40.233333333333334, 20.133333333333333, 5, 4720
37.40833333333333, 19.241666666666667, 37.36666666666667, 19.2, 37.45, 19.28333333333333, 5, 4679
38.90833333333333, 22.725, 38.86666666666667, 22.683333333333334, 38.95, 22.766666666666666, 5, 4666
39.75833333333333, 20.458333333333336, 39.71666666666667, 20.416666666666668, 39.8, 20.5, 5, 4653
39.358333333333334, 20.775, 39.31666666666666, 20.733333333333334, 39.4, 20.816666666666666, 5, 4635
37.275000000000006, 20.008333333333333, 37.233333333333334, 19.96666666666667, 37.31666666666667, 20.05, 5, 4615
40.275, 20.025, 40.233333333333334, 19.983333333333334, 40.31666666666666, 20.066666666666666, 5, 4610
37.30833333333334, 19.608333333333334, 37.266666666666666, 19.566666666666666, 37.35, 19.65, 5, 4597
37.275000000000006, 20.325, 37.233333333333334, 20.28333333333333, 37.31666666666667, 20.366666666666667, 5, 4575
40.50833333333333, 19.84166666666667, 40.46666666666667, 19.8, 40.55, 19.883333333333333, 5, 4551
37.375, 19.425, 37.333333333333336, 19.383333333333333, 37.416666666666664, 19.46666666666667, 5, 4549
39.45833333333333, 20.641666666666666, 39.416666666666664, 20.6, 39.5, 20.683333333333334, 5, 4545
37.391666666666666, 19.325, 37.35, 19.28333333333333, 37.43333333333333, 19.366666666666667, 5, 4539
39.69166666666666, 20.541666666666664, 39.65, 20.5, 39.733333333333334, 20.583333333333332, 5, 4531
37.575, 18.925, 37.53333333333333, 18.883333333333333, 37.61666666666667, 18.96666666666667, 5, 4525
38.99166666666667, 21.741666666666667, 38.95, 21.7, 39.03333333333333, 21.78333333333333, 5, 4508
40.108333333333334, 20.125, 40.06666666666666, 20.083333333333332, 40.15, 20.166666666666668, 5, 4507
37.275000000000006, 20.241666666666667, 37.233333333333334, 20.2, 37.31666666666667, 20.28333333333333, 5, 4488
38.425, 23.90833333333333, 38.38333333333333, 23.866666666666667, 38.46666666666667, 23.95, 5, 4461
37.29166666666667, 20.09166666666667, 37.25, 20.05, 37.333333333333336, 20.133333333333333, 5, 4459
39.19166666666666, 20.991666666666667, 39.15, 20.95, 39.233333333333334, 21.03333333333333, 5, 4434
39.29166666666667, 20.858333333333334, 39.25, 20.816666666666666, 39.333333333333336, 20.9, 5, 4432
39.09166666666667, 17.108333333333334, 39.05, 17.066666666666666, 39.13333333333333, 17.15, 5, 4429
37.358333333333334, 19.508333333333333, 37.31666666666667, 19.46666666666667, 37.4, 19.55, 5, 4428
39.84166666666667, 20.40833333333333, 39.8, 20.366666666666667, 39.88333333333333, 20.45, 5, 4422
39.04166666666667, 21.375, 39.0, 21.333333333333332, 39.083333333333336, 21.416666666666668, 5, 4409
37.34166666666667, 19.691666666666666, 37.3, 19.65, 37.38333333333333, 19.733333333333334, 5, 4407
39.108333333333334, 17.025, 39.06666666666666, 16.983333333333334, 39.15, 17.066666666666666, 5, 4392
38.70833333333333, 23.108333333333334, 38.666666666666664, 23.066666666666666, 38.75, 23.15, 5, 4389
37.275000000000006, 20.40833333333333, 37.233333333333334, 20.366666666666667, 37.31666666666667, 20.45, 5, 4375
36.675, 22.125, 36.63333333333333, 22.083333333333332, 36.71666666666667, 22.166666666666668, 5, 4369
36.25833333333333, 22.441666666666666, 36.21666666666667, 22.4, 36.3, 22.483333333333334, 5, 4360
37.55833333333334, 19.008333333333333, 37.516666666666666, 18.96666666666667, 37.6, 19.05, 5, 4360
38.858333333333334, 22.808333333333334, 38.81666666666666, 22.766666666666666, 38.9, 22.85, 5, 4354
37.30833333333334, 19.925, 37.266666666666666, 19.883333333333333, 37.35, 19.96666666666667, 5, 4350
36.20833333333333, 22.575000000000003, 36.166666666666664, 22.533333333333335, 36.25, 22.616666666666667, 5, 4341
38.925, 22.525, 38.88333333333333, 22.483333333333334, 38.96666666666667, 22.566666666666666, 5, 4326
