x_center_lon,y_center_lat,x_min_lon,y_min_lat,x_max_lon,y_max_lat,scale,saliency
139.55833333333334, -17.674999999999997, 139.51666666666668, -17.716666666666665, 139.6, -17.633333333333333, 5, 4852
141.19166666666666, -16.041666666666664, 141.15, -16.083333333333332, 141.23333333333332, -16.0, 5, 4812
141.10833333333335, -16.041666666666664, 141.06666666666666, -16.083333333333332, 141.15, -16.0, 5, 4431
141.05833333333334, -16.208333333333336, 141.01666666666668, -16.25, 141.1, -16.166666666666668, 5, 4405
140.55833333333334, -17.375, 140.51666666666668, -17.416666666666668, 140.6, -17.333333333333332, 5, 4395
140.47500000000002, -17.791666666666664, 140.43333333333334, -17.833333333333332, 140.51666666666668, -17.75, 5, 4393
140.74166666666667, -17.325, 140.7, -17.366666666666667, 140.78333333333333, -17.28333333333333, 5, 4383
141.15833333333333, -16.125, 141.11666666666667, -16.166666666666668, 141.2, -16.083333333333332, 5, 4287
139.10833333333335, -16.458333333333336, 139.06666666666666, -16.5, 139.15, -16.416666666666668, 5, 4249
140.55833333333334, -17.775, 140.51666666666668, -17.816666666666666, 140.6, -17.733333333333334, 5, 4165
141.14166666666665, -16.225, 141.1, -16.266666666666666, 141.18333333333334, -16.183333333333334, 5, 4122
138.44166666666666, -16.808333333333334, 138.4, -16.85, 138.48333333333332, -16.766666666666666, 5, 4113
141.075, -16.125, 141.03333333333333, -16.166666666666668, 141.11666666666667, -16.083333333333332, 5, 4107
139.19166666666666, -16.40833333333333, 139.15, -16.45, 139.23333333333332, -16.366666666666667, 5, 4036
140.47500000000002, -17.308333333333334, 140.43333333333334, -17.35, 140.51666666666668, -17.266666666666666, 5, 4034
143.15833333333333, -22.858333333333334, 143.11666666666667, -22.9, 143.2, -22.816666666666666, 5, 4022
139.02499999999998, -16.475, 138.98333333333332, -16.516666666666666, 139.06666666666666, -16.433333333333334, 5, 4015
138.97500000000002, -16.90833333333333, 138.93333333333334, -16.95, 139.01666666666668, -16.866666666666667, 5, 4013
138.75833333333333, -23.858333333333334, 138.71666666666667, -23.9, 138.8, -23.816666666666666, 5, 3995
141.02499999999998, -16.291666666666664, 140.98333333333332, -16.333333333333332, 141.06666666666666, -16.25, 5, 3995
139.27499999999998, -16.375, 139.23333333333332, -16.416666666666668, 139.31666666666666, -16.333333333333332, 5, 3978
140.125, -17.09166666666667, 140.08333333333334, -17.133333333333333, 140.16666666666666, -17.05, 5, 3975
140.425, -17.191666666666666, 140.38333333333333, -17.233333333333334, 140.46666666666667, -17.15, 5, 3967
139.35833333333335, -16.358333333333334, 139.31666666666666, -16.4, 139.4, -16.316666666666666, 5, 3954
138.34166666666667, -16.775, 138.3, -16.816666666666666, 138.38333333333333, -16.733333333333334, 5, 3943
140.65833333333333, -17.34166666666667, 140.61666666666667, -17.383333333333333, 140.7, -17.3, 5, 3915
140.30833333333334, -17.441666666666666, 140.26666666666668, -17.483333333333334, 140.35, -17.4, 5, 3904
140.90833333333333, -16.391666666666666, 140.86666666666667, -16.433333333333334, 140.95, -16.35, 5, 3902
138.34166666666667, -16.40833333333333, 138.3, -16.45, 138.38333333333333, -16.366666666666667, 5, 3868
140.27499999999998, -17.275, 140.23333333333332, -17.316666666666666, 140.31666666666666, -17.233333333333334, 5, 3862
141.02499999999998, -16.041666666666664, 140.98333333333332, -16.083333333333332, 141.06666666666666, -16.0, 5, 3820
139.075, -16.991666666666667, 139.03333333333333, -17.03333333333333, 139.11666666666667, -16.95, 5, 3818
140.55833333333334, -17.291666666666664, 140.51666666666668, -17.333333333333332, 140.6, -17.25, 5, 3815
140.19166666666666, -17.225, 140.15, -17.266666666666666, 140.23333333333332, -17.183333333333334, 5, 3814
139.44166666666666, -16.325000000000003, 139.4, -16.366666666666667, 139.48333333333332, -16.283333333333335, 5, 3811
140.39166666666665, -17.308333333333334, 140.35, -17.35, 140.43333333333334, -17.266666666666666, 5, 3799
139.10833333333335, -16.375, 139.06666666666666, -16.416666666666668, 139.15, -16.333333333333332, 5, 3797
143.825, -18.575, 143.78333333333333, -18.616666666666667, 143.86666666666667, -18.53333333333333, 5, 3793
140.94166666666666, -16.308333333333334, 140.9, -16.35, 140.98333333333332, -16.266666666666666, 5, 3777
141.10833333333335, -16.441666666666666, 141.06666666666666, -16.483333333333334, 141.15, -16.4, 5, 3768
140.825, -16.424999999999997, 140.78333333333333, -16.466666666666665, 140.86666666666667, -16.383333333333333, 5, 3750
143.79166666666669, -20.575, 143.75, -20.616666666666667, 143.83333333333334, -20.53333333333333, 5, 3749
142.075, -22.008333333333333, 142.03333333333333, -22.05, 142.11666666666667, -21.96666666666667, 5, 3735
140.99166666666667, -16.391666666666666, 140.95, -16.433333333333334, 141.03333333333333, -16.35, 5, 3728
140.97500000000002, -16.208333333333336, 140.93333333333334, -16.25, 141.01666666666668, -16.166666666666668, 5, 3724
143.675, -20.641666666666666, 143.63333333333333, -20.683333333333334, 143.71666666666667, -20.6, 5, 3713
140.34166666666667, -17.15833333333333, 140.3, -17.2, 140.38333333333333, -17.116666666666667, 5, 3702
138.80833333333334, -16.441666666666666, 138.76666666666668, -16.483333333333334, 138.85, -16.4, 5, 3690
138.94166666666666, -16.441666666666666, 138.9, -16.483333333333334, 138.98333333333332, -16.4, 5, 3676
140.85833333333335, -16.308333333333334, 140.81666666666666, -16.35, 140.9, -16.266666666666666, 5, 3673
140.94166666666666, -16.475, 140.9, -16.516666666666666, 140.98333333333332, -16.433333333333334, 5, 3669
140.50833333333333, -17.208333333333336, 140.46666666666667, -17.25, 140.55, -17.166666666666668, 5, 3667
143.84166666666667, -19.65833333333333, 143.8, -19.7, 143.88333333333333, -19.616666666666667, 5, 3663
139.79166666666669, -17.358333333333334, 139.75, -17.4, 139.83333333333334, -17.316666666666666, 5, 3660
143.85833333333335, -20.025, 143.81666666666666, -20.066666666666666, 143.9, -19.983333333333334, 5, 3639
138.89166666666665, -16.891666666666666, 138.85, -16.933333333333334, 138.93333333333334, -16.85, 5, 3628
139.02499999999998, -16.358333333333334, 138.98333333333332, -16.4, 139.06666666666666, -16.316666666666666, 5, 3628
138.425, -16.40833333333333, 138.38333333333333, -16.45, 138.46666666666667, -16.366666666666667, 5, 3626
138.70833333333331, -16.40833333333333, 138.66666666666666, -16.45, 138.75, -16.366666666666667, 5, 3621
141.02499999999998, -16.475, 140.98333333333332, -16.516666666666666, 141.06666666666666, -16.433333333333334, 5, 3617
138.25833333333333, -16.40833333333333, 138.21666666666667, -16.45, 138.3, -16.366666666666667, 5, 3616
141.10833333333335, -16.308333333333334, 141.06666666666666, -16.35, 141.15, -16.266666666666666, 5, 3614
140.30833333333334, -17.758333333333333, 140.26666666666668, -17.8, 140.35, -17.716666666666665, 5, 3604
140.30833333333334, -17.358333333333334, 140.26666666666668, -17.4, 140.35, -17.316666666666666, 5, 3602
140.04166666666669, -17.058333333333334, 140.0, -17.1, 140.08333333333334, -17.016666666666666, 5, 3598
143.825, -18.858333333333334, 143.78333333333333, -18.9, 143.86666666666667, -18.816666666666666, 5, 3594
138.50833333333333, -16.391666666666666, 138.46666666666667, -16.433333333333334, 138.55, -16.35, 5, 3592
140.94166666666666, -16.041666666666664, 140.9, -16.083333333333332, 140.98333333333332, -16.0, 5, 3592
139.19166666666666, -16.325000000000003, 139.15, -16.366666666666667, 139.23333333333332, -16.283333333333335, 5, 3589
140.34166666666667, -17.525, 140.3, -17.566666666666666, 140.38333333333333, -17.483333333333334, 5, 3589
140.72500000000002, -16.491666666666667, 140.68333333333334, -16.533333333333335, 140.76666666666668, -16.45, 5, 3587
140.20833333333331, -17.09166666666667, 140.16666666666666, -17.133333333333333, 140.25, -17.05, 5, 3576
140.77499999999998, -17.241666666666667, 140.73333333333332, -17.28333333333333, 140.81666666666666, -17.2, 5, 3576
138.625, -16.808333333333334, 138.58333333333334, -16.85, 138.66666666666666, -16.766666666666666, 5, 3573
139.35833333333335, -16.275, 139.31666666666666, -16.316666666666666, 139.4, -16.233333333333334, 5, 3572
