x_center_lon,y_center_lat,x_min_lon,y_min_lat,x_max_lon,y_max_lat,scale,saliency
6.941666666666666, 25.225, 6.9, 25.183333333333334, 6.983333333333333, 25.266666666666666, 5, 5138
6.958333333333334, 25.491666666666667, 6.916666666666667, 25.45, 7.0, 25.53333333333333, 5, 5020
10.708333333333334, 24.325, 10.666666666666668, 24.28333333333333, 10.75, 24.366666666666667, 5, 4923
7.675, 25.325, 7.633333333333333, 25.28333333333333, 7.716666666666667, 25.366666666666667, 5, 4915
9.008333333333333, 24.958333333333336, 8.966666666666667, 24.916666666666668, 9.05, 25.0, 5, 4906
7.025, 25.275, 6.983333333333333, 25.233333333333334, 7.066666666666666, 25.316666666666666, 5, 4883
6.908333333333333, 25.308333333333334, 6.866666666666667, 25.266666666666666, 6.95, 25.35, 5, 4876
6.875, 25.425, 6.833333333333333, 25.383333333333333, 6.916666666666667, 25.46666666666667, 5, 4748
11.491666666666667, 24.09166666666667, 11.45, 24.05, 11.533333333333333, 24.133333333333333, 5, 4641
6.158333333333333, 25.975, 6.116666666666666, 25.933333333333334, 6.2, 26.016666666666666, 5, 4614
10.425, 24.491666666666667, 10.383333333333333, 24.45, 10.466666666666667, 24.53333333333333, 5, 4581
6.041666666666666, 26.041666666666664, 6.0, 26.0, 6.083333333333333, 26.083333333333332, 5, 4557
6.891666666666667, 27.058333333333334, 6.85, 27.016666666666666, 6.933333333333334, 27.1, 5, 4507
6.958333333333334, 24.208333333333336, 6.916666666666667, 24.166666666666668, 7.0, 24.25, 5, 4458
11.441666666666666, 24.941666666666666, 11.4, 24.9, 11.483333333333334, 24.983333333333334, 5, 4444
11.458333333333334, 25.84166666666667, 11.416666666666668, 25.8, 11.5, 25.883333333333333, 5, 4442
7.075, 25.358333333333334, 7.033333333333333, 25.316666666666666, 7.116666666666667, 25.4, 5, 4417
7.591666666666667, 25.275, 7.55, 25.233333333333334, 7.633333333333333, 25.316666666666666, 5, 4414
8.925, 24.975, 8.883333333333333, 24.933333333333334, 8.966666666666667, 25.016666666666666, 5, 4394
10.325, 24.691666666666666, 10.283333333333333, 24.65, 10.366666666666667, 24.733333333333334, 5, 4393
6.041666666666666, 26.65833333333333, 6.0, 26.616666666666667, 6.083333333333333, 26.7, 5, 4371
9.125, 24.858333333333334, 9.083333333333334, 24.816666666666666, 9.166666666666666, 24.9, 5, 4325
6.241666666666667, 25.90833333333333, 6.2, 25.866666666666667, 6.283333333333333, 25.95, 5, 4322
6.608333333333333, 26.175, 6.566666666666666, 26.133333333333333, 6.65, 26.21666666666667, 5, 4304
11.391666666666666, 25.491666666666667, 11.35, 25.45, 11.433333333333334, 25.53333333333333, 5, 4253
9.458333333333332, 24.758333333333333, 9.416666666666666, 24.71666666666667, 9.5, 24.8, 5, 4233
10.625, 24.34166666666667, 10.583333333333332, 24.3, 10.666666666666668, 24.383333333333333, 5, 4227
9.841666666666667, 24.108333333333334, 9.8, 24.066666666666666, 9.883333333333333, 24.15, 5, 4206
10.725, 24.241666666666667, 10.683333333333334, 24.2, 10.766666666666666, 24.28333333333333, 5, 4154
6.858333333333333, 25.225, 6.816666666666666, 25.183333333333334, 6.9, 25.266666666666666, 5, 4143
6.175000000000001, 26.59166666666667, 6.133333333333334, 26.55, 6.216666666666667, 26.633333333333333, 5, 4125
10.191666666666666, 24.975, 10.15, 24.933333333333334, 10.233333333333334, 25.016666666666666, 5, 4122
6.575, 25.641666666666666, 6.533333333333333, 25.6, 6.616666666666667, 25.683333333333334, 5, 4116
9.941666666666666, 25.59166666666667, 9.9, 25.55, 9.983333333333334, 25.633333333333333, 5, 4115
10.441666666666666, 25.391666666666666, 10.4, 25.35, 10.483333333333334, 25.433333333333334, 5, 4102
10.708333333333334, 24.40833333333333, 10.666666666666668, 24.366666666666667, 10.75, 24.45, 5, 4102
6.141666666666667, 26.058333333333334, 6.1, 26.016666666666666, 6.183333333333334, 26.1, 5, 4100
10.091666666666667, 25.525, 10.05, 25.483333333333334, 10.133333333333333, 25.566666666666666, 5, 4100
7.508333333333333, 25.275, 7.466666666666667, 25.233333333333334, 7.55, 25.316666666666666, 5, 4090
8.991666666666667, 24.741666666666667, 8.95, 24.7, 9.033333333333333, 24.78333333333333, 5, 4087
7.041666666666666, 25.441666666666666, 7.0, 25.4, 7.083333333333333, 25.483333333333334, 5, 4075
6.041666666666666, 26.741666666666667, 6.0, 26.7, 6.083333333333333, 26.78333333333333, 5, 4070
6.991666666666667, 24.125, 6.95, 24.083333333333332, 7.033333333333333, 24.166666666666668, 5, 4070
7.758333333333333, 25.008333333333333, 7.716666666666667, 24.96666666666667, 7.8, 25.05, 5, 4039
6.775, 26.025, 6.733333333333333, 25.983333333333334, 6.816666666666666, 26.066666666666666, 5, 4030
6.091666666666667, 25.34166666666667, 6.05, 25.3, 6.133333333333334, 25.383333333333333, 5, 4015
10.391666666666666, 25.15833333333333, 10.35, 25.116666666666667, 10.433333333333334, 25.2, 5, 3997
10.441666666666666, 25.241666666666667, 10.4, 25.2, 10.483333333333334, 25.28333333333333, 5, 3996
8.125, 24.741666666666667, 8.083333333333334, 24.7, 8.166666666666666, 24.78333333333333, 5, 3985
10.325, 24.775, 10.283333333333333, 24.733333333333334, 10.366666666666667, 24.816666666666666, 5, 3968
7.858333333333333, 24.958333333333336, 7.816666666666666, 24.916666666666668, 7.9, 25.0, 5, 3963
7.125, 25.875, 7.083333333333333, 25.833333333333332, 7.166666666666667, 25.916666666666668, 5, 3959
