x_center_lon,y_center_lat,x_min_lon,y_min_lat,x_max_lon,y_max_lat,scale,saliency
-0.2250000000000001, 39.391666666666666, -0.2666666666666666, 39.35, -0.18333333333333357, 39.43333333333333, 5, 5541
-0.2250000000000001, 39.474999999999994, -0.2666666666666666, 39.43333333333333, -0.18333333333333357, 39.516666666666666, 5, 5510
-0.09166666666666679, 39.05833333333334, -0.13333333333333375, 39.016666666666666, -0.04999999999999982, 39.1, 5, 5396
-0.19166666666666687, 39.30833333333334, -0.2333333333333334, 39.266666666666666, -0.15000000000000036, 39.35, 5, 5348
-0.125, 39.141666666666666, -0.16666666666666696, 39.1, -0.08333333333333304, 39.18333333333333, 5, 5348
-0.19166666666666687, 39.55833333333334, -0.2333333333333334, 39.516666666666666, -0.15000000000000036, 39.6, 5, 5329
-0.1416666666666666, 39.224999999999994, -0.18333333333333357, 39.18333333333333, -0.09999999999999964, 39.266666666666666, 5, 5283
-0.04166666666666652, 38.974999999999994, -0.08333333333333304, 38.93333333333333, 0.0, 39.016666666666666, 5, 5245
-0.125, 39.641666666666666, -0.16666666666666696, 39.6, -0.08333333333333304, 39.68333333333333, 5, 5186
-0.1416666666666666, 39.391666666666666, -0.18333333333333357, 39.35, -0.09999999999999964, 39.43333333333333, 5, 5145
-0.1416666666666666, 39.474999999999994, -0.18333333333333357, 39.43333333333333, -0.09999999999999964, 39.516666666666666, 5, 5140
-0.07500000000000018, 39.724999999999994, -0.11666666666666714, 39.68333333333333, -0.033333333333333215, 39.766666666666666, 5, 5126
-3.375, 35.25833333333333, -3.4166666666666665, 35.21666666666667, -3.3333333333333335, 35.3, 5, 5092
-0.3250000000000002, 38.375, -0.36666666666666714, 38.333333333333336, -0.2833333333333332, 38.416666666666664, 5, 5064
-0.10833333333333339, 39.30833333333334, -0.15000000000000036, 39.266666666666666, -0.06666666666666643, 39.35, 5, 5054
-0.10833333333333339, 39.55833333333334, -0.15000000000000036, 39.516666666666666, -0.06666666666666643, 39.6, 5, 5044
-2.6083333333333334, 35.15833333333333, -2.65, 35.11666666666667, -2.566666666666667, 35.2, 5, 5042
-0.4416666666666669, 38.275000000000006, -0.4833333333333334, 38.233333333333334, -0.40000000000000036, 38.31666666666667, 5, 5041
-0.04166666666666652, 39.141666666666666, -0.08333333333333304, 39.1, 0.0, 39.18333333333333, 5, 4988
-0.5583333333333331, 38.108333333333334, -0.5999999999999996, 38.06666666666667, -0.5166666666666666, 38.15, 5, 4956
-3.291666666666667, 35.275, -3.3333333333333335, 35.233333333333334, -3.25, 35.31666666666666, 5, 4931
-0.058333333333333126, 39.224999999999994, -0.09999999999999964, 39.18333333333333, -0.016666666666666607, 39.266666666666666, 5, 4930
-0.04166666666666652, 39.641666666666666, -0.08333333333333304, 39.6, 0.0, 39.68333333333333, 5, 4886
-2.6916666666666664, 35.19166666666666, -2.7333333333333334, 35.15, -2.65, 35.233333333333334, 5, 4866
-3.458333333333333, 35.275, -3.5, 35.233333333333334, -3.4166666666666665, 35.31666666666666, 5, 4862
-0.2416666666666667, 38.425, -0.2833333333333332, 38.38333333333333, -0.20000000000000018, 38.46666666666667, 5, 4838
-1.9416666666666669, 35.15833333333333, -1.9833333333333334, 35.11666666666667, -1.9000000000000004, 35.2, 5, 4830
-0.04166666666666652, 39.80833333333334, -0.08333333333333304, 39.766666666666666, 0.0, 39.85, 5, 4825
-1.3583333333333334, 35.40833333333333, -1.4000000000000004, 35.36666666666667, -1.3166666666666664, 35.45, 5, 4800
-1.7916666666666665, 35.19166666666666, -1.833333333333333, 35.15, -1.75, 35.233333333333334, 5, 4756
-2.0250000000000004, 35.15833333333333, -2.066666666666667, 35.11666666666667, -1.9833333333333334, 35.2, 5, 4755
-0.3583333333333334, 38.29166666666667, -0.40000000000000036, 38.25, -0.31666666666666643, 38.333333333333336, 5, 4742
-2.5250000000000004, 35.175, -2.566666666666667, 35.13333333333333, -2.4833333333333334, 35.21666666666667, 5, 4730
-0.058333333333333126, 39.391666666666666, -0.09999999999999964, 39.35, -0.016666666666666607, 39.43333333333333, 5, 4710
-2.7750000000000004, 35.225, -2.816666666666667, 35.18333333333334, -2.7333333333333334, 35.266666666666666, 5, 4709
-0.058333333333333126, 39.474999999999994, -0.09999999999999964, 39.43333333333333, -0.016666666666666607, 39.516666666666666, 5, 4674
-1.3083333333333331, 37.49166666666667, -1.3499999999999996, 37.45, -1.2666666666666666, 37.53333333333333, 5, 4656
-1.7083333333333335, 35.24166666666667, -1.75, 35.2, -1.666666666666667, 35.28333333333333, 5, 4638
-1.3916666666666666, 37.44166666666666, -1.4333333333333336, 37.4, -1.3499999999999996, 37.483333333333334, 5, 4636
-3.541666666666667, 35.29166666666667, -3.5833333333333335, 35.25, -3.5, 35.333333333333336, 5, 4631
-4.208333333333334, 34.05833333333334, -4.25, 34.016666666666666, -4.166666666666667, 34.1, 5, 4628
-3.841666666666667, 35.275, -3.8833333333333333, 35.233333333333334, -3.8, 35.31666666666666, 5, 4614
-2.1083333333333334, 35.15833333333333, -2.15, 35.11666666666667, -2.066666666666667, 35.2, 5, 4604
-1.4416666666666669, 35.375, -1.4833333333333334, 35.333333333333336, -1.4000000000000004, 35.416666666666664, 5, 4588
-0.17500000000000027, 35.875, -0.21666666666666679, 35.833333333333336, -0.13333333333333375, 35.916666666666664, 5, 4578
-3.208333333333333, 35.30833333333334, -3.25, 35.266666666666666, -3.1666666666666665, 35.35, 5, 4566
-1.6083333333333334, 37.30833333333334, -1.6500000000000004, 37.266666666666666, -1.5666666666666664, 37.35, 5, 4561
-5.958333333333334, 36.09166666666667, -6.0, 36.05, -5.916666666666667, 36.13333333333333, 5, 4559
-0.5750000000000002, 38.025000000000006, -0.6166666666666671, 37.983333333333334, -0.5333333333333332, 38.06666666666667, 5, 4552
-5.958333333333334, 35.858333333333334, -6.0, 35.81666666666666, -5.916666666666667, 35.9, 5, 4549
-0.6416666666666666, 35.79166666666667, -0.6833333333333336, 35.75, -0.5999999999999996, 35.833333333333336, 5, 4546
-0.15833333333333366, 38.45833333333333, -0.20000000000000018, 38.416666666666664, -0.11666666666666714, 38.5, 5, 4525
-5.875, 35.875, -5.916666666666667, 35.833333333333336, -5.833333333333333, 35.916666666666664, 5, 4492
-2.1916666666666664, 35.175, -2.2333333333333334, 35.13333333333333, -2.15, 35.21666666666667, 5, 4492
-0.4416666666666669, 38.19166666666666, -0.4833333333333334, 38.15, -0.40000000000000036, 38.233333333333334, 5, 4481
-5.791666666666666, 35.925, -5.833333333333333, 35.88333333333333, -5.75, 35.96666666666667, 5, 4450
-5.958333333333334, 35.94166666666666, -6.0, 35.9, -5.916666666666667, 35.983333333333334, 5, 4445
-1.7083333333333335, 37.225, -1.75, 37.18333333333334, -1.666666666666667, 37.266666666666666, 5, 4444
-0.09166666666666679, 35.875, -0.13333333333333375, 35.833333333333336, -0.04999999999999982, 35.916666666666664, 5, 4436
-2.725, 36.75833333333333, -2.7666666666666666, 36.71666666666667, -2.6833333333333336, 36.8, 5, 4429
-1.225, 37.49166666666667, -1.2666666666666666, 37.45, -1.1833333333333336, 37.53333333333333, 5, 4425
-5.708333333333334, 35.925, -5.75, 35.88333333333333, -5.666666666666667, 35.96666666666667, 5, 4413
-5.875, 35.95833333333333, -5.916666666666667, 35.916666666666664, -5.833333333333333, 36.0, 5, 4401
-4.308333333333334, 35.24166666666667, -4.35, 35.2, -4.266666666666667, 35.28333333333333, 5, 4395
-4.391666666666667, 35.225, -4.433333333333334, 35.18333333333334, -4.35, 35.266666666666666, 5, 4388
-1.625, 35.30833333333334, -1.666666666666667, 35.266666666666666, -1.583333333333333, 35.35, 5, 4388
-1.3083333333333331, 35.49166666666667, -1.3499999999999996, 35.45, -1.2666666666666666, 35.53333333333333, 5, 4387
-3.375, 35.34166666666667, -3.4166666666666665, 35.3, -3.3333333333333335, 35.38333333333333, 5, 4383
-1.525, 37.34166666666667, -1.5666666666666664, 37.3, -1.4833333333333334, 37.38333333333333, 5, 4368
-2.6083333333333334, 35.24166666666667, -2.65, 35.2, -2.566666666666667, 35.28333333333333, 5, 4362
-2.2750000000000004, 35.19166666666666, -2.316666666666667, 35.15, -2.2333333333333334, 35.233333333333334, 5, 4362
-5.875, 36.04166666666667, -5.916666666666667, 36.0, -5.833333333333333, 36.083333333333336, 5, 4352
-0.2416666666666667, 38.34166666666667, -0.2833333333333332, 38.3, -0.20000000000000018, 38.38333333333333, 5, 4341
-4.225, 35.25833333333333, -4.266666666666667, 35.21666666666667, -4.183333333333334, 35.3, 5, 4337
-1.5416666666666665, 35.34166666666667, -1.583333333333333, 35.3, -1.5, 35.38333333333333, 5, 4337
-0.07500000000000018, 38.45833333333333, -0.11666666666666714, 38.416666666666664, -0.033333333333333215, 38.5, 5, 4315
-0.4750000000000001, 38.108333333333334, -0.5166666666666666, 38.06666666666667, -0.43333333333333357, 38.15, 5, 4312
-2.4916666666666667, 36.75833333333333, -2.533333333333333, 36.71666666666667, -2.45, 36.8, 5, 4307
-4.141666666666667, 35.275, -4.183333333333334, 35.233333333333334, -4.1, 35.31666666666666, 5, 4304
-0.5583333333333331, 35.84166666666667, -0.5999999999999996, 35.8, -0.5166666666666666, 35.88333333333333, 5, 4302
-3.125, 35.358333333333334, -3.1666666666666665, 35.31666666666666, -3.0833333333333335, 35.4, 5, 4295
-4.475, 35.24166666666667, -4.516666666666667, 35.2, -4.433333333333334, 35.28333333333333, 5, 4290
-1.875, 35.24166666666667, -1.916666666666667, 35.2, -1.833333333333333, 35.28333333333333, 5, 4287
